6.4	49.26	27.992	156.57	0.030963193	0.04597617	15330886.64	889
6.6	49.26	24.559	156.57	0.030963193	0.04597617	15330886.64	889
6.8	49.26	21.369	156.57	0.030963193	0.04597617	15330886.64	889
7	49.26	18.437	156.57	0.030963193	0.04597617	15330886.64	889
7.2	49.26	15.767	156.57	0.030963193	0.04597617	15330886.64	889
7.4	49.26	13.363	156.57	0.030963193	0.04597617	15330886.64	889
7.6	49.26	11.221	156.57	0.030963193	0.04597617	15330886.64	889
7.8	49.26	9.3333	156.57	0.030963193	0.04597617	15330886.64	889
8	49.26	7.6873	156.57	0.030963193	0.04597617	15330886.64	889
5	58.02	48.126	156.57	0.032541439	0.04597617	15330886.64	889
5.2	58.02	44.657	156.57	0.032541439	0.04597617	15330886.64	889
5.4	58.02	41.25	156.57	0.032541439	0.04597617	15330886.64	889
5.6	58.02	37.926	156.57	0.032541439	0.04597617	15330886.64	889
5.8	58.02	34.707	156.57	0.032541439	0.04597617	15330886.64	889
6	58.02	31.608	156.57	0.032541439	0.04597617	15330886.64	889
6.2	58.02	28.645	156.57	0.032541439	0.04597617	15330886.64	889
6.4	58.02	25.831	156.57	0.032541439	0.04597617	15330886.64	889
6.6	58.02	23.175	156.57	0.032541439	0.04597617	15330886.64	889
6.8	58.02	20.686	156.57	0.032541439	0.04597617	15330886.64	889
7	58.02	18.368	156.57	0.032541439	0.04597617	15330886.64	889
7.2	58.02	16.222	156.57	0.032541439	0.04597617	15330886.64	889
7.4	58.02	14.251	156.57	0.032541439	0.04597617	15330886.64	889
7.6	58.02	12.45	156.57	0.032541439	0.04597617	15330886.64	889
7.8	58.02	10.817	156.57	0.032541439	0.04597617	15330886.64	889
8	58.02	9.3456	156.57	0.032541439	0.04597617	15330886.64	889
5	73.75	46.811	156.57	0.035137499	0.04597617	15330886.64	889
5.2	73.75	43.539	156.57	0.035137499	0.04597617	15330886.64	889
5.4	73.75	40.255	156.57	0.035137499	0.04597617	15330886.64	889
5.6	73.75	36.989	156.57	0.035137499	0.04597617	15330886.64	889
5.8	73.75	33.771	156.57	0.035137499	0.04597617	15330886.64	889
6	73.75	30.629	156.57	0.035137499	0.04597617	15330886.64	889
6.2	73.75	27.587	156.57	0.035137499	0.04597617	15330886.64	889
6.4	73.75	24.671	156.57	0.035137499	0.04597617	15330886.64	889
6.6	73.75	21.901	156.57	0.035137499	0.04597617	15330886.64	889
6.8	73.75	19.294	156.57	0.035137499	0.04597617	15330886.64	889
7	73.75	16.864	156.57	0.035137499	0.04597617	15330886.64	889
7.2	73.75	14.621	156.57	0.035137499	0.04597617	15330886.64	889
7.4	73.75	12.571	156.57	0.035137499	0.04597617	15330886.64	889
7.6	73.75	10.716	156.57	0.035137499	0.04597617	15330886.64	889
7.8	73.75	9.0538	156.57	0.035137499	0.04597617	15330886.64	889
8	73.75	7.5805	156.57	0.035137499	0.04597617	15330886.64	889
5	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
5.2	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
5.4	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
5.6	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
5.8	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
6	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
6.2	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
6.4	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
6.6	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
6.8	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
7	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
7.2	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
7.4	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
7.6	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
7.8	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
8	156.57	0	156.57	0.04597617	0.04597617	15330886.64	889
0	0.1	156.57	156.57	0.015134319	0.04597617	15330886.64	889
0	2.6095	153.96	156.57	0.017857514	0.04597617	15330886.64	889
0	5.219	151.35	156.57	0.019337487	0.04597617	15330886.64	889
0	7.8285	148.74	156.57	0.020505683	0.04597617	15330886.64	889
0	10.438	146.13	156.57	0.02151111	0.04597617	15330886.64	889
0	13.047	143.52	156.57	0.022411499	0.04597617	15330886.64	889
0	15.657	140.91	156.57	0.023237132	0.04597617	15330886.64	889
0	18.267	138.3	156.57	0.024005406	0.04597617	15330886.64	889
0	20.876	135.69	156.57	0.024727663	0.04597617	15330886.64	889
0	23.485	133.08	156.57	0.025412287	0.04597617	15330886.64	889
0	26.095	130.47	156.57	0.026065428	0.04597617	15330886.64	889
0	28.704	127.87	156.57	0.02669106	0.04597617	15330886.64	889
0	31.314	125.26	156.57	0.027293149	0.04597617	15330886.64	889
0	33.923	122.65	156.57	0.02787402	0.04597617	15330886.64	889
0	36.533	120.04	156.57	0.028436381	0.04597617	15330886.64	889
0	39.142	117.43	156.57	0.028981676	0.04597617	15330886.64	889
0	41.752	114.82	156.57	0.029511893	0.04597617	15330886.64	889
0	44.361	112.21	156.57	0.03002796	0.04597617	15330886.64	889
